stockID,profit
1210,40.035000000000046
1231,90.89500000000001
2344,63.56399999999998
2449,51.770000000000024
2603,259.071
2633,46.329999999999984
3596,171.575
1215,86.01000000000003
1232,136.33000000000007
2345,486.1100000000002
2454,744.5499999999997
2607,44.355000000000004
2634,4.095000000000038
3682,13.672000000000004
1216,71.55000000000004
1434,38.77499999999998
2379,332.3000000000002
2455,139.77999999999997
2609,123.70700000000004
2637,51.25
4904,38.439999999999976
1218,55.155000000000015
1702,51.99500000000002
2408,176.8449999999999
2459,32.249999999999964
2610,46.40899999999999
3034,514.3499999999999
5388,27.760000000000005
1227,55.524999999999984
2330,702.75
2412,-65.20000000000002
2468,26.13500000000001
2615,386.03999999999996
3035,86.18999999999991
1229,43.13500000000002
2337,47.08000000000002
2439,432.38999999999965
2498,121.35499999999996
2618,32.62399999999998
3045,-42.68999999999997
stockID,profit
1210,14.269999999999996
1231,-33.07499999999999
2344,23.569999999999997
2449,20.815000000000012
2603,104.59000000000003
2633,31.359999999999992
3596,184.76000000000005
1215,23.46999999999997
1232,-93.10000000000001
2345,461.3
2454,214.20000000000027
2607,53.080000000000005
2634,36.18999999999998
3682,-6.523999999999999
1216,-48.40999999999995
1434,10.979999999999993
2379,-149.10000000000002
2455,-7.3799999999999955
2609,248.63000000000002
2637,26.795000000000016
4904,-51.990000000000016
1218,-13.640000000000008
1702,17.319999999999993
2408,43.949999999999974
2459,11.800000000000054
2610,38.12700000000001
3034,311.2499999999999
5388,33.64000000000003
1227,18.449999999999974
2330,194.14999999999986
2412,-97.04999999999998
2468,-8.799999999999997
2615,184.26999999999992
3035,0.9099999999999966
1229,-30.42000000000001
2337,25.355000000000018
2439,185.94
2498,78.58499999999998
2618,25.1
3045,14.999999999999972
stockID,profit
1210,14.269999999999996
1231,-33.07499999999999
2344,23.569999999999997
2449,20.815000000000012
2603,104.59000000000003
2633,31.359999999999992
3596,184.76000000000005
1215,23.46999999999997
1232,-93.10000000000001
2345,461.3
2454,214.20000000000027
2607,53.080000000000005
2634,36.18999999999998
3682,-6.523999999999999
1216,-48.40999999999995
1434,10.979999999999993
2379,-149.10000000000002
2455,-7.3799999999999955
2609,248.63000000000002
2637,26.795000000000016
4904,-51.990000000000016
1218,-13.640000000000008
1702,17.319999999999993
2408,43.949999999999974
2459,11.800000000000054
2610,38.12700000000001
3034,311.2499999999999
5388,33.64000000000003
1227,18.449999999999974
2330,194.14999999999986
2412,-97.04999999999998
2468,-8.799999999999997
2615,184.26999999999992
3035,0.9099999999999966
1229,-30.42000000000001
2337,25.355000000000018
2439,185.94
2498,78.58499999999998
2618,25.1
3045,14.999999999999972
stockID,profit
1210,14.269999999999996
1231,-33.07499999999999
stockID,profit
1210,14.269999999999996
1231,-33.07499999999999
stockID,profit
1210,14.269999999999996
stockID,profit
1210,14.269999999999996
stockID,profit
1210,14.269999999999996
stockID,profit
1210,14.269999999999996
stockID,profit
1210,14.269999999999996
stockID,profit
1210,14.269999999999996
1231,-33.07499999999999
stockID,profit
1210,14.269999999999996
1231,-33.07499999999999
stockID,profit
1210,14.269999999999996
1231,-33.07499999999999
stockID,profit
1210,14.269999999999996
1231,-33.07499999999999
stockID,profit
1210,14.269999999999996
1231,-33.07499999999999
stockID,profit
1210,14.269999999999996
1231,-33.07499999999999
2344,23.569999999999997
2449,20.815000000000012
2603,104.59000000000003
2633,31.359999999999992
3596,184.76000000000005
1215,23.46999999999997
1232,-93.10000000000001
2345,461.3
2454,214.20000000000027
2607,53.080000000000005
2634,36.18999999999998
3682,-6.523999999999999
1216,-48.40999999999995
1434,10.979999999999993
2379,-149.10000000000002
2455,-7.3799999999999955
2609,248.63000000000002
2637,26.795000000000016
4904,-51.990000000000016
1218,-13.640000000000008
1702,17.319999999999993
2408,43.949999999999974
2459,11.800000000000054
2610,38.12700000000001
3034,311.2499999999999
5388,33.64000000000003
1227,18.449999999999974
2330,194.14999999999986
2412,-97.04999999999998
2468,-8.799999999999997
2615,184.26999999999992
3035,0.9099999999999966
1229,-30.42000000000001
2337,25.355000000000018
2439,185.94
2498,78.58499999999998
2618,25.1
3045,14.999999999999972
stockID,profit
1210,13.929999999999993
1231,-32.66499999999998
2344,22.96
2449,21.045000000000016
2603,104.59000000000003
2633,1.8950000000000067
3596,185.3
1215,91.32999999999998
1232,-93.24999999999999
2345,467.25
2454,196.70000000000027
2607,52.56500000000002
2634,36.14500000000001
3682,-6.502999999999998
1216,-48.40999999999995
1434,10.890000000000004
2379,-149.9000000000001
2455,-5.8700000000000045
2609,247.15500000000006
2637,26.795000000000016
4904,-51.990000000000016
1218,-14.954999999999995
1702,16.985
2408,44.109999999999985
2459,11.445000000000036
2610,38.212
3034,298.0999999999998
5388,33.58000000000003
1227,16.77999999999996
2330,194.94999999999993
2412,-97.04999999999997
2468,-8.979999999999997
2615,187.11499999999995
3035,0.9099999999999966
1229,-30.285000000000004
2337,24.51500000000003
2439,186.91000000000003
2498,78.58499999999998
2618,24.665000000000006
3045,14.58999999999999
